SKU,Title,Description,Stock,Price,Assets,DataSheet,Brand,Category
NSYMM3025,Schneider Plain mounting plate H300xW250mm made of galvanised sheet steel NSYMM3025,"Plain mounting plate H300xW250mm made of galvanised sheet steel.Label:Spacial CRN-range:Spacial-quantity per set:set of 1-accessory / separate part category:mounting accessory-product or component type:mounting plate-device application:multi-purpose-mounting location:step slide,direct fixing on backstuds-mounting plate description:plain-Range Presentation:A resistant enclosure sheet steel enclosure
- Wide range of sizes : from 200X200X150 to 1400X1000X300. - Degree of protection : IP 66 for all single door enclosures, IP 55 for double door enclosures. - External mechanical impact resistance: IK 10 for enclosures with plain door,  IK 08 for enclosures with glazed door. - Paint finish : colour grey RAL 7035. - Certifications : EN 62208 (LCIE), UL, CUL, BV, DNV, LR, GL. - A complete range of accessories to answer to all applications.-Range Benefits:Your ideal universal enclosure easy to work with !
- Global approach universal enclosure with dedicated accessories regarding the application (automatism, electrical distribution, electronic and network). - IP66 enclosure for single door, IP55 for double door. - IK10 for plain door and IK08 for glazed door. - 2 products : CRN and CNRG enclosure (CRNG for big dimensions).CRN and CRNG are :
- Smart : Door easily removable and reversible , 120° opening, 2 closure points from height 600 mm. Maximum loading: 50 kg/m2. Polyurethane seal. - Smart : hinges easily released and captive for easier door removal and door reversal. - Wide choice of inserts to equip the door. - Secure : welded studs for earth welded on door and body. - Easy to work with : 4 welded back studs shouldered 10mm to mount chassis. - Choice : plain chassis, silk-screened chassis, micro perforated chassis, telequick perforated chassis symmetrical chassis, steel cable gland plate, insulated cable gland plate with knock-outs cable gland plate prepared to receive membranes. - Durable : Epoxy polyester coating, polyurethane seal to guarantee water tightness for years. - Attractive : paint polyester colour RAL 7035.
- CRNG :
- 3 point lock enclosure.
- Aesthetic similar to CRN enclosure.
- double door version (IP55). And also... 
- Choice :  plain door or glazed door. - Time saving : 56 dimensions ( 39 for CRN and 17 for CRNG) with or without plain chassis (CRNG in customized business),  - Wide range of accessories to fit to all applications...-Range Application Presentation:
- Industrial automation and industrial control
Plain chassis, micro-perforated chassis, perforated chassis ... 
- Electrical distribution
Modular chassis (steel and insulated) from 24 modules to 234 modules.
- Electronics and Industrial Networks
19'' fixed or swing frame",200,9.45,https://download.schneider-electric.com/files?p_Doc_Ref=DB300310&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/NSYMM3025,Schneider,Accessories
NSYMM32,Schneider Plain mounting plate H300xW200mm made of galvanised sheet steel NSYMM32,"Plain mounting plate H300xW200mm made of galvanised sheet steel.Label:Spacial CRN-range:Spacial-quantity per set:set of 1-accessory / separate part category:mounting accessory-product or component type:mounting plate-device application:multi-purpose-mounting location:direct fixing on backstuds,step slide-mounting plate description:plain-Range Presentation:A resistant enclosure sheet steel enclosure
- Wide range of sizes : from 200X200X150 to 1400X1000X300. - Degree of protection : IP 66 for all single door enclosures, IP 55 for double door enclosures. - External mechanical impact resistance: IK 10 for enclosures with plain door,  IK 08 for enclosures with glazed door. - Paint finish : colour grey RAL 7035. - Certifications : EN 62208 (LCIE), UL, CUL, BV, DNV, LR, GL. - A complete range of accessories to answer to all applications.-Range Benefits:Your ideal universal enclosure easy to work with !
- Global approach universal enclosure with dedicated accessories regarding the application (automatism, electrical distribution, electronic and network). - IP66 enclosure for single door, IP55 for double door. - IK10 for plain door and IK08 for glazed door. - 2 products : CRN and CNRG enclosure (CRNG for big dimensions).CRN and CRNG are :
- Smart : Door easily removable and reversible , 120° opening, 2 closure points from height 600 mm. Maximum loading: 50 kg/m2. Polyurethane seal. - Smart : hinges easily released and captive for easier door removal and door reversal. - Wide choice of inserts to equip the door. - Secure : welded studs for earth welded on door and body. - Easy to work with : 4 welded back studs shouldered 10mm to mount chassis. - Choice : plain chassis, silk-screened chassis, micro perforated chassis, telequick perforated chassis symmetrical chassis, steel cable gland plate, insulated cable gland plate with knock-outs cable gland plate prepared to receive membranes. - Durable : Epoxy polyester coating, polyurethane seal to guarantee water tightness for years. - Attractive : paint polyester colour RAL 7035.
- CRNG :
- 3 point lock enclosure.
- Aesthetic similar to CRN enclosure.
- double door version (IP55). And also... 
- Choice :  plain door or glazed door. - Time saving : 56 dimensions ( 39 for CRN and 17 for CRNG) with or without plain chassis (CRNG in customized business),  - Wide range of accessories to fit to all applications...-Range Application Presentation:
- Industrial automation and industrial control
Plain chassis, micro-perforated chassis, perforated chassis ... 
- Electrical distribution
Modular chassis (steel and insulated) from 24 modules to 234 modules.
- Electronics and Industrial Networks
19'' fixed or swing frame",200,6.53,https://download.schneider-electric.com/files?p_Doc_Ref=DB300310&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/NSYMM32,Schneider,Accessories
NSYMM33,Schneider Plain mounting plate H300xW300mm made of galvanised sheet steel NSYMM33,"Plain mounting plate H300xW300mm made of galvanised sheet steel.Label:Spacial CRN-range:Spacial-quantity per set:set of 1-accessory / separate part category:mounting accessory-product or component type:mounting plate-device application:multi-purpose-mounting location:step slide,direct fixing on backstuds-mounting plate description:plain-Range Presentation:A resistant enclosure sheet steel enclosure
- Wide range of sizes : from 200X200X150 to 1400X1000X300. - Degree of protection : IP 66 for all single door enclosures, IP 55 for double door enclosures. - External mechanical impact resistance: IK 10 for enclosures with plain door,  IK 08 for enclosures with glazed door. - Paint finish : colour grey RAL 7035. - Certifications : EN 62208 (LCIE), UL, CUL, BV, DNV, LR, GL. - A complete range of accessories to answer to all applications.-Range Benefits:Your ideal universal enclosure easy to work with !
- Global approach universal enclosure with dedicated accessories regarding the application (automatism, electrical distribution, electronic and network). - IP66 enclosure for single door, IP55 for double door. - IK10 for plain door and IK08 for glazed door. - 2 products : CRN and CNRG enclosure (CRNG for big dimensions).CRN and CRNG are :
- Smart : Door easily removable and reversible , 120° opening, 2 closure points from height 600 mm. Maximum loading: 50 kg/m2. Polyurethane seal. - Smart : hinges easily released and captive for easier door removal and door reversal. - Wide choice of inserts to equip the door. - Secure : welded studs for earth welded on door and body. - Easy to work with : 4 welded back studs shouldered 10mm to mount chassis. - Choice : plain chassis, silk-screened chassis, micro perforated chassis, telequick perforated chassis symmetrical chassis, steel cable gland plate, insulated cable gland plate with knock-outs cable gland plate prepared to receive membranes. - Durable : Epoxy polyester coating, polyurethane seal to guarantee water tightness for years. - Attractive : paint polyester colour RAL 7035.
- CRNG :
- 3 point lock enclosure.
- Aesthetic similar to CRN enclosure.
- double door version (IP55). And also... 
- Choice :  plain door or glazed door. - Time saving : 56 dimensions ( 39 for CRN and 17 for CRNG) with or without plain chassis (CRNG in customized business),  - Wide range of accessories to fit to all applications...-Range Application Presentation:
- Industrial automation and industrial control
Plain chassis, micro-perforated chassis, perforated chassis ... 
- Electrical distribution
Modular chassis (steel and insulated) from 24 modules to 234 modules.
- Electronics and Industrial Networks
19'' fixed or swing frame",200,9.73,https://download.schneider-electric.com/files?p_Doc_Ref=DB300310&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/NSYMM33,Schneider,Accessories
NSYMM43,Schneider Plain mounting plate H400xW300mm made of galvanised sheet steel NSYMM43,"Plain mounting plate H400xW300mm made of galvanised sheet steel.Label:Spacial CRN-range:Spacial-quantity per set:set of 1-accessory / separate part category:mounting accessory-product or component type:mounting plate-device application:multi-purpose-mounting location:step slide,direct fixing on backstuds-mounting plate description:plain-Range Presentation:A resistant enclosure sheet steel enclosure
- Wide range of sizes : from 200X200X150 to 1400X1000X300. - Degree of protection : IP 66 for all single door enclosures, IP 55 for double door enclosures. - External mechanical impact resistance: IK 10 for enclosures with plain door,  IK 08 for enclosures with glazed door. - Paint finish : colour grey RAL 7035. - Certifications : EN 62208 (LCIE), UL, CUL, BV, DNV, LR, GL. - A complete range of accessories to answer to all applications.-Range Benefits:Your ideal universal enclosure easy to work with !
- Global approach universal enclosure with dedicated accessories regarding the application (automatism, electrical distribution, electronic and network). - IP66 enclosure for single door, IP55 for double door. - IK10 for plain door and IK08 for glazed door. - 2 products : CRN and CNRG enclosure (CRNG for big dimensions).CRN and CRNG are :
- Smart : Door easily removable and reversible , 120° opening, 2 closure points from height 600 mm. Maximum loading: 50 kg/m2. Polyurethane seal. - Smart : hinges easily released and captive for easier door removal and door reversal. - Wide choice of inserts to equip the door. - Secure : welded studs for earth welded on door and body. - Easy to work with : 4 welded back studs shouldered 10mm to mount chassis. - Choice : plain chassis, silk-screened chassis, micro perforated chassis, telequick perforated chassis symmetrical chassis, steel cable gland plate, insulated cable gland plate with knock-outs cable gland plate prepared to receive membranes. - Durable : Epoxy polyester coating, polyurethane seal to guarantee water tightness for years. - Attractive : paint polyester colour RAL 7035.
- CRNG :
- 3 point lock enclosure.
- Aesthetic similar to CRN enclosure.
- double door version (IP55). And also... 
- Choice :  plain door or glazed door. - Time saving : 56 dimensions ( 39 for CRN and 17 for CRNG) with or without plain chassis (CRNG in customized business),  - Wide range of accessories to fit to all applications...-Range Application Presentation:
- Industrial automation and industrial control
Plain chassis, micro-perforated chassis, perforated chassis ... 
- Electrical distribution
Modular chassis (steel and insulated) from 24 modules to 234 modules.
- Electronics and Industrial Networks
19'' fixed or swing frame",200,9.91,https://download.schneider-electric.com/files?p_Doc_Ref=DB300310&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/NSYMM43,Schneider,Accessories
NSYMM44,Schneider Plain mounting plate H400xW400mm made of galvanised sheet steel NSYMM44,"Plain mounting plate H400xW400mm made of galvanised sheet steel.Label:Spacial CRN-range:Spacial-quantity per set:set of 1-accessory / separate part category:mounting accessory-product or component type:mounting plate-device application:multi-purpose-mounting location:step slide,direct fixing on backstuds-mounting plate description:plain-Range Presentation:A resistant enclosure sheet steel enclosure
- Wide range of sizes : from 200X200X150 to 1400X1000X300. - Degree of protection : IP 66 for all single door enclosures, IP 55 for double door enclosures. - External mechanical impact resistance: IK 10 for enclosures with plain door,  IK 08 for enclosures with glazed door. - Paint finish : colour grey RAL 7035. - Certifications : EN 62208 (LCIE), UL, CUL, BV, DNV, LR, GL. - A complete range of accessories to answer to all applications.-Range Benefits:Your ideal universal enclosure easy to work with !
- Global approach universal enclosure with dedicated accessories regarding the application (automatism, electrical distribution, electronic and network). - IP66 enclosure for single door, IP55 for double door. - IK10 for plain door and IK08 for glazed door. - 2 products : CRN and CNRG enclosure (CRNG for big dimensions).CRN and CRNG are :
- Smart : Door easily removable and reversible , 120° opening, 2 closure points from height 600 mm. Maximum loading: 50 kg/m2. Polyurethane seal. - Smart : hinges easily released and captive for easier door removal and door reversal. - Wide choice of inserts to equip the door. - Secure : welded studs for earth welded on door and body. - Easy to work with : 4 welded back studs shouldered 10mm to mount chassis. - Choice : plain chassis, silk-screened chassis, micro perforated chassis, telequick perforated chassis symmetrical chassis, steel cable gland plate, insulated cable gland plate with knock-outs cable gland plate prepared to receive membranes. - Durable : Epoxy polyester coating, polyurethane seal to guarantee water tightness for years. - Attractive : paint polyester colour RAL 7035.
- CRNG :
- 3 point lock enclosure.
- Aesthetic similar to CRN enclosure.
- double door version (IP55). And also... 
- Choice :  plain door or glazed door. - Time saving : 56 dimensions ( 39 for CRN and 17 for CRNG) with or without plain chassis (CRNG in customized business),  - Wide range of accessories to fit to all applications...-Range Application Presentation:
- Industrial automation and industrial control
Plain chassis, micro-perforated chassis, perforated chassis ... 
- Electrical distribution
Modular chassis (steel and insulated) from 24 modules to 234 modules.
- Electronics and Industrial Networks
19'' fixed or swing frame",200,16.94,https://download.schneider-electric.com/files?p_Doc_Ref=DB300310&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/NSYMM44,Schneider,Accessories
NSYMM54,Schneider Plain mounting plate H500xW400mm made of galvanised sheet steel NSYMM54,"Plain mounting plate H500xW400mm made of galvanised sheet steel.Label:Spacial CRN-range:Spacial-quantity per set:set of 1-accessory / separate part category:mounting accessory-product or component type:mounting plate-device application:multi-purpose-mounting location:direct fixing on backstuds,step slide-mounting plate description:plain-Range Presentation:A resistant enclosure sheet steel enclosure
- Wide range of sizes : from 200X200X150 to 1400X1000X300. - Degree of protection : IP 66 for all single door enclosures, IP 55 for double door enclosures. - External mechanical impact resistance: IK 10 for enclosures with plain door,  IK 08 for enclosures with glazed door. - Paint finish : colour grey RAL 7035. - Certifications : EN 62208 (LCIE), UL, CUL, BV, DNV, LR, GL. - A complete range of accessories to answer to all applications.-Range Benefits:Your ideal universal enclosure easy to work with !
- Global approach universal enclosure with dedicated accessories regarding the application (automatism, electrical distribution, electronic and network). - IP66 enclosure for single door, IP55 for double door. - IK10 for plain door and IK08 for glazed door. - 2 products : CRN and CNRG enclosure (CRNG for big dimensions).CRN and CRNG are :
- Smart : Door easily removable and reversible , 120° opening, 2 closure points from height 600 mm. Maximum loading: 50 kg/m2. Polyurethane seal. - Smart : hinges easily released and captive for easier door removal and door reversal. - Wide choice of inserts to equip the door. - Secure : welded studs for earth welded on door and body. - Easy to work with : 4 welded back studs shouldered 10mm to mount chassis. - Choice : plain chassis, silk-screened chassis, micro perforated chassis, telequick perforated chassis symmetrical chassis, steel cable gland plate, insulated cable gland plate with knock-outs cable gland plate prepared to receive membranes. - Durable : Epoxy polyester coating, polyurethane seal to guarantee water tightness for years. - Attractive : paint polyester colour RAL 7035.
- CRNG :
- 3 point lock enclosure.
- Aesthetic similar to CRN enclosure.
- double door version (IP55). And also... 
- Choice :  plain door or glazed door. - Time saving : 56 dimensions ( 39 for CRN and 17 for CRNG) with or without plain chassis (CRNG in customized business),  - Wide range of accessories to fit to all applications...-Range Application Presentation:
- Industrial automation and industrial control
Plain chassis, micro-perforated chassis, perforated chassis ... 
- Electrical distribution
Modular chassis (steel and insulated) from 24 modules to 234 modules.
- Electronics and Industrial Networks
19'' fixed or swing frame",200,20.82,https://download.schneider-electric.com/files?p_Doc_Ref=DB300310&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/NSYMM54,Schneider,Accessories
NSYMM55,Schneider Plain mounting plate H500xW500mm made of galvanised sheet steel NSYMM55,"Plain mounting plate H500xW500mm made of galvanised sheet steel.Label:Spacial CRN-range:Spacial-quantity per set:set of 1-accessory / separate part category:mounting accessory-product or component type:mounting plate-device application:multi-purpose-mounting location:direct fixing on backstuds,step slide-mounting plate description:plain-Range Presentation:A resistant enclosure sheet steel enclosure
- Wide range of sizes : from 200X200X150 to 1400X1000X300. - Degree of protection : IP 66 for all single door enclosures, IP 55 for double door enclosures. - External mechanical impact resistance: IK 10 for enclosures with plain door,  IK 08 for enclosures with glazed door. - Paint finish : colour grey RAL 7035. - Certifications : EN 62208 (LCIE), UL, CUL, BV, DNV, LR, GL. - A complete range of accessories to answer to all applications.-Range Benefits:Your ideal universal enclosure easy to work with !
- Global approach universal enclosure with dedicated accessories regarding the application (automatism, electrical distribution, electronic and network). - IP66 enclosure for single door, IP55 for double door. - IK10 for plain door and IK08 for glazed door. - 2 products : CRN and CNRG enclosure (CRNG for big dimensions).CRN and CRNG are :
- Smart : Door easily removable and reversible , 120° opening, 2 closure points from height 600 mm. Maximum loading: 50 kg/m2. Polyurethane seal. - Smart : hinges easily released and captive for easier door removal and door reversal. - Wide choice of inserts to equip the door. - Secure : welded studs for earth welded on door and body. - Easy to work with : 4 welded back studs shouldered 10mm to mount chassis. - Choice : plain chassis, silk-screened chassis, micro perforated chassis, telequick perforated chassis symmetrical chassis, steel cable gland plate, insulated cable gland plate with knock-outs cable gland plate prepared to receive membranes. - Durable : Epoxy polyester coating, polyurethane seal to guarantee water tightness for years. - Attractive : paint polyester colour RAL 7035.
- CRNG :
- 3 point lock enclosure.
- Aesthetic similar to CRN enclosure.
- double door version (IP55). And also... 
- Choice :  plain door or glazed door. - Time saving : 56 dimensions ( 39 for CRN and 17 for CRNG) with or without plain chassis (CRNG in customized business),  - Wide range of accessories to fit to all applications...-Range Application Presentation:
- Industrial automation and industrial control
Plain chassis, micro-perforated chassis, perforated chassis ... 
- Electrical distribution
Modular chassis (steel and insulated) from 24 modules to 234 modules.
- Electronics and Industrial Networks
19'' fixed or swing frame",200,25.2,https://download.schneider-electric.com/files?p_Doc_Ref=DB300310&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/NSYMM55,Schneider,Accessories
NSYMM64,Schneider Plain mounting plate H600xW400mm made of galvanised sheet steel NSYMM64,"Plain mounting plate H600xW400mm made of galvanised sheet steel.Label:Spacial CRN-range:Spacial-quantity per set:set of 1-accessory / separate part category:mounting accessory-product or component type:mounting plate-device application:multi-purpose-mounting location:direct fixing on backstuds,step slide-mounting plate description:plain-Range Presentation:A resistant enclosure sheet steel enclosure
- Wide range of sizes : from 200X200X150 to 1400X1000X300. - Degree of protection : IP 66 for all single door enclosures, IP 55 for double door enclosures. - External mechanical impact resistance: IK 10 for enclosures with plain door,  IK 08 for enclosures with glazed door. - Paint finish : colour grey RAL 7035. - Certifications : EN 62208 (LCIE), UL, CUL, BV, DNV, LR, GL. - A complete range of accessories to answer to all applications.-Range Benefits:Your ideal universal enclosure easy to work with !
- Global approach universal enclosure with dedicated accessories regarding the application (automatism, electrical distribution, electronic and network). - IP66 enclosure for single door, IP55 for double door. - IK10 for plain door and IK08 for glazed door. - 2 products : CRN and CNRG enclosure (CRNG for big dimensions).CRN and CRNG are :
- Smart : Door easily removable and reversible , 120° opening, 2 closure points from height 600 mm. Maximum loading: 50 kg/m2. Polyurethane seal. - Smart : hinges easily released and captive for easier door removal and door reversal. - Wide choice of inserts to equip the door. - Secure : welded studs for earth welded on door and body. - Easy to work with : 4 welded back studs shouldered 10mm to mount chassis. - Choice : plain chassis, silk-screened chassis, micro perforated chassis, telequick perforated chassis symmetrical chassis, steel cable gland plate, insulated cable gland plate with knock-outs cable gland plate prepared to receive membranes. - Durable : Epoxy polyester coating, polyurethane seal to guarantee water tightness for years. - Attractive : paint polyester colour RAL 7035.
- CRNG :
- 3 point lock enclosure.
- Aesthetic similar to CRN enclosure.
- double door version (IP55). And also... 
- Choice :  plain door or glazed door. - Time saving : 56 dimensions ( 39 for CRN and 17 for CRNG) with or without plain chassis (CRNG in customized business),  - Wide range of accessories to fit to all applications...-Range Application Presentation:
- Industrial automation and industrial control
Plain chassis, micro-perforated chassis, perforated chassis ... 
- Electrical distribution
Modular chassis (steel and insulated) from 24 modules to 234 modules.
- Electronics and Industrial Networks
19'' fixed or swing frame",200,22.04,https://download.schneider-electric.com/files?p_Doc_Ref=DB300310&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/NSYMM64,Schneider,Accessories
NSYMM66,Schneider Plain mounting plate H600xW600mm made of galvanised sheet steel NSYMM66,"Plain mounting plate H600xW600mm made of galvanised sheet steel.Label:Spacial CRN-range:Spacial-quantity per set:set of 1-accessory / separate part category:mounting accessory-product or component type:mounting plate-device application:multi-purpose-mounting location:step slide,direct fixing on backstuds-mounting plate description:plain-Range Presentation:A resistant enclosure sheet steel enclosure
- Wide range of sizes : from 200X200X150 to 1400X1000X300. - Degree of protection : IP 66 for all single door enclosures, IP 55 for double door enclosures. - External mechanical impact resistance: IK 10 for enclosures with plain door,  IK 08 for enclosures with glazed door. - Paint finish : colour grey RAL 7035. - Certifications : EN 62208 (LCIE), UL, CUL, BV, DNV, LR, GL. - A complete range of accessories to answer to all applications.-Range Benefits:Your ideal universal enclosure easy to work with !
- Global approach universal enclosure with dedicated accessories regarding the application (automatism, electrical distribution, electronic and network). - IP66 enclosure for single door, IP55 for double door. - IK10 for plain door and IK08 for glazed door. - 2 products : CRN and CNRG enclosure (CRNG for big dimensions).CRN and CRNG are :
- Smart : Door easily removable and reversible , 120° opening, 2 closure points from height 600 mm. Maximum loading: 50 kg/m2. Polyurethane seal. - Smart : hinges easily released and captive for easier door removal and door reversal. - Wide choice of inserts to equip the door. - Secure : welded studs for earth welded on door and body. - Easy to work with : 4 welded back studs shouldered 10mm to mount chassis. - Choice : plain chassis, silk-screened chassis, micro perforated chassis, telequick perforated chassis symmetrical chassis, steel cable gland plate, insulated cable gland plate with knock-outs cable gland plate prepared to receive membranes. - Durable : Epoxy polyester coating, polyurethane seal to guarantee water tightness for years. - Attractive : paint polyester colour RAL 7035.
- CRNG :
- 3 point lock enclosure.
- Aesthetic similar to CRN enclosure.
- double door version (IP55). And also... 
- Choice :  plain door or glazed door. - Time saving : 56 dimensions ( 39 for CRN and 17 for CRNG) with or without plain chassis (CRNG in customized business),  - Wide range of accessories to fit to all applications...-Range Application Presentation:
- Industrial automation and industrial control
Plain chassis, micro-perforated chassis, perforated chassis ... 
- Electrical distribution
Modular chassis (steel and insulated) from 24 modules to 234 modules.
- Electronics and Industrial Networks
19'' fixed or swing frame",200,36.94,https://download.schneider-electric.com/files?p_Doc_Ref=DB300310&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/NSYMM66,Schneider,Accessories
NSYMM75,Schneider Plain mounting plate H700xW500mm made of galvanised sheet steel NSYMM75,"Plain mounting plate H700xW500mm made of galvanised sheet steel.Label:Spacial CRN-range:Spacial-quantity per set:set of 1-accessory / separate part category:mounting accessory-product or component type:mounting plate-device application:multi-purpose-mounting location:step slide,direct fixing on backstuds-mounting plate description:plain-Range Presentation:A resistant enclosure sheet steel enclosure
- Wide range of sizes : from 200X200X150 to 1400X1000X300. - Degree of protection : IP 66 for all single door enclosures, IP 55 for double door enclosures. - External mechanical impact resistance: IK 10 for enclosures with plain door,  IK 08 for enclosures with glazed door. - Paint finish : colour grey RAL 7035. - Certifications : EN 62208 (LCIE), UL, CUL, BV, DNV, LR, GL. - A complete range of accessories to answer to all applications.-Range Benefits:Your ideal universal enclosure easy to work with !
- Global approach universal enclosure with dedicated accessories regarding the application (automatism, electrical distribution, electronic and network). - IP66 enclosure for single door, IP55 for double door. - IK10 for plain door and IK08 for glazed door. - 2 products : CRN and CNRG enclosure (CRNG for big dimensions).CRN and CRNG are :
- Smart : Door easily removable and reversible , 120° opening, 2 closure points from height 600 mm. Maximum loading: 50 kg/m2. Polyurethane seal. - Smart : hinges easily released and captive for easier door removal and door reversal. - Wide choice of inserts to equip the door. - Secure : welded studs for earth welded on door and body. - Easy to work with : 4 welded back studs shouldered 10mm to mount chassis. - Choice : plain chassis, silk-screened chassis, micro perforated chassis, telequick perforated chassis symmetrical chassis, steel cable gland plate, insulated cable gland plate with knock-outs cable gland plate prepared to receive membranes. - Durable : Epoxy polyester coating, polyurethane seal to guarantee water tightness for years. - Attractive : paint polyester colour RAL 7035.
- CRNG :
- 3 point lock enclosure.
- Aesthetic similar to CRN enclosure.
- double door version (IP55). And also... 
- Choice :  plain door or glazed door. - Time saving : 56 dimensions ( 39 for CRN and 17 for CRNG) with or without plain chassis (CRNG in customized business),  - Wide range of accessories to fit to all applications...-Range Application Presentation:
- Industrial automation and industrial control
Plain chassis, micro-perforated chassis, perforated chassis ... 
- Electrical distribution
Modular chassis (steel and insulated) from 24 modules to 234 modules.
- Electronics and Industrial Networks
19'' fixed or swing frame",200,36.94,https://download.schneider-electric.com/files?p_Doc_Ref=DB300310&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/NSYMM75,Schneider,Accessories
NSYMM86,Schneider Plain mounting plate H800xW600mm made of galvanised sheet steel NSYMM86,"Plain mounting plate H800xW600mm made of galvanised sheet steel.Label:Spacial CRN-range:Spacial-quantity per set:set of 1-accessory / separate part category:mounting accessory-product or component type:mounting plate-device application:multi-purpose-mounting location:step slide,direct fixing on backstuds-mounting plate description:plain-Range Presentation:A resistant enclosure sheet steel enclosure
- Wide range of sizes : from 200X200X150 to 1400X1000X300. - Degree of protection : IP 66 for all single door enclosures, IP 55 for double door enclosures. - External mechanical impact resistance: IK 10 for enclosures with plain door,  IK 08 for enclosures with glazed door. - Paint finish : colour grey RAL 7035. - Certifications : EN 62208 (LCIE), UL, CUL, BV, DNV, LR, GL. - A complete range of accessories to answer to all applications.-Range Benefits:Your ideal universal enclosure easy to work with !
- Global approach universal enclosure with dedicated accessories regarding the application (automatism, electrical distribution, electronic and network). - IP66 enclosure for single door, IP55 for double door. - IK10 for plain door and IK08 for glazed door. - 2 products : CRN and CNRG enclosure (CRNG for big dimensions).CRN and CRNG are :
- Smart : Door easily removable and reversible , 120° opening, 2 closure points from height 600 mm. Maximum loading: 50 kg/m2. Polyurethane seal. - Smart : hinges easily released and captive for easier door removal and door reversal. - Wide choice of inserts to equip the door. - Secure : welded studs for earth welded on door and body. - Easy to work with : 4 welded back studs shouldered 10mm to mount chassis. - Choice : plain chassis, silk-screened chassis, micro perforated chassis, telequick perforated chassis symmetrical chassis, steel cable gland plate, insulated cable gland plate with knock-outs cable gland plate prepared to receive membranes. - Durable : Epoxy polyester coating, polyurethane seal to guarantee water tightness for years. - Attractive : paint polyester colour RAL 7035.
- CRNG :
- 3 point lock enclosure.
- Aesthetic similar to CRN enclosure.
- double door version (IP55). And also... 
- Choice :  plain door or glazed door. - Time saving : 56 dimensions ( 39 for CRN and 17 for CRNG) with or without plain chassis (CRNG in customized business),  - Wide range of accessories to fit to all applications...-Range Application Presentation:
- Industrial automation and industrial control
Plain chassis, micro-perforated chassis, perforated chassis ... 
- Electrical distribution
Modular chassis (steel and insulated) from 24 modules to 234 modules.
- Electronics and Industrial Networks
19'' fixed or swing frame",200,54.26,https://download.schneider-electric.com/files?p_Doc_Ref=DB300310&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/NSYMM86,Schneider,Accessories
NSYMM88,Schneider Plain mounting plate H800xW800mm made of galvanised sheet steel NSYMM88,"Plain mounting plate H800xW800mm made of galvanised sheet steel.Label:Spacial CRN-range:Spacial-quantity per set:set of 1-accessory / separate part category:mounting accessory-product or component type:mounting plate-device application:multi-purpose-mounting location:direct fixing on backstuds,step slide-mounting plate description:plain-Range Presentation:A resistant enclosure sheet steel enclosure
- Wide range of sizes : from 200X200X150 to 1400X1000X300. - Degree of protection : IP 66 for all single door enclosures, IP 55 for double door enclosures. - External mechanical impact resistance: IK 10 for enclosures with plain door,  IK 08 for enclosures with glazed door. - Paint finish : colour grey RAL 7035. - Certifications : EN 62208 (LCIE), UL, CUL, BV, DNV, LR, GL. - A complete range of accessories to answer to all applications.-Range Benefits:Your ideal universal enclosure easy to work with !
- Global approach universal enclosure with dedicated accessories regarding the application (automatism, electrical distribution, electronic and network). - IP66 enclosure for single door, IP55 for double door. - IK10 for plain door and IK08 for glazed door. - 2 products : CRN and CNRG enclosure (CRNG for big dimensions).CRN and CRNG are :
- Smart : Door easily removable and reversible , 120° opening, 2 closure points from height 600 mm. Maximum loading: 50 kg/m2. Polyurethane seal. - Smart : hinges easily released and captive for easier door removal and door reversal. - Wide choice of inserts to equip the door. - Secure : welded studs for earth welded on door and body. - Easy to work with : 4 welded back studs shouldered 10mm to mount chassis. - Choice : plain chassis, silk-screened chassis, micro perforated chassis, telequick perforated chassis symmetrical chassis, steel cable gland plate, insulated cable gland plate with knock-outs cable gland plate prepared to receive membranes. - Durable : Epoxy polyester coating, polyurethane seal to guarantee water tightness for years. - Attractive : paint polyester colour RAL 7035.
- CRNG :
- 3 point lock enclosure.
- Aesthetic similar to CRN enclosure.
- double door version (IP55). And also... 
- Choice :  plain door or glazed door. - Time saving : 56 dimensions ( 39 for CRN and 17 for CRNG) with or without plain chassis (CRNG in customized business),  - Wide range of accessories to fit to all applications...-Range Application Presentation:
- Industrial automation and industrial control
Plain chassis, micro-perforated chassis, perforated chassis ... 
- Electrical distribution
Modular chassis (steel and insulated) from 24 modules to 234 modules.
- Electronics and Industrial Networks
19'' fixed or swing frame",200,63.49,https://download.schneider-electric.com/files?p_Doc_Ref=DB300310&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/NSYMM88,Schneider,Accessories
