SKU,Title,Description,Stock,Price,Assets,DataSheet,Brand,Category
VZ20,Schneider TeSys VARIO - auxiliary contact block - 1 NO + 1 NO VZ20,"TeSys Vario add-on module, auxiliary contact block, for TeSys Vario V02 to V6 switch bodies. It provides 2NO contacts (late make) rated for AC operation until 12A/690V and DC operation until 8A/250V. To be mounted on one side of the switch body. A maximum of 2 additional auxiliary contact block modules VZ7 or VZ20 can be attached to the switch body, one in each side. Multi standards certified (IEC, UL, CSA, CCC, EAC), Green Premium compliant (RoHS/REACh).                    ",200,17.76,https://download.schneider-electric.com/files?p_Doc_Ref=ODAVZ20-bis&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/VZ20,Schneider,Relays
VZ27,Schneider TeSys Mini-VARIO and VARIO - terminal shrouds - for VZ12 / VZ15 / VZ3 / VZ4 VZ27,"TeSys Vario 1-pole terminal protection shroud, for TeSys Vario switch-disconnectors. To be used with main pole modules VZ3 and VZ4, neutral module VZ12, earthing module VZ15. The shroud protects against direct contact on terminals by providing a front face IP20 protection.  Green Premium compliant (RoHS/REACh).                    ",200,2.22,https://download.schneider-electric.com/files?p_Doc_Ref=ODAVZ2&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/VZ27,Schneider,Relays
VZ3,Schneider TeSys VARIO - additional pole - 63 A - for V3 VZ3,"TeSys Vario add-on module, main pole 63A 690V, for Vario switch-disconnectors. To be used with V3 switch bodies.  A maximum of 3 additional VZ3 modules can be attached to the switch body. Multi standards certified (IEC, UL, CSA, CCC, EAC), Green Premium compliant (RoHS/REACh).                    ",200,19.98,https://download.schneider-electric.com/files?p_Doc_Ref=ODAPG114006_SE&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/VZ3,Schneider,Relays
VZ30,Schneider TeSys VARIO - shaft extension - for V02...V2 VZ30,"TeSys Vario shaft extension, for TeSys Vario switch bodies V02 to V2. It allows the operation of a switch body located on the back of enclosure with a door-mounted handle. Possible distance between back of enclosure and door 400-430mm.  Green Premium compliant (RoHS/REACh).                    ",200,11.1,https://download.schneider-electric.com/files?p_Doc_Ref=PIO00009785&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/VZ30,Schneider,Relays
VZ31,Schneider TeSys VARIO - shaft extension - for V3 / V4 / V5 / V6 VZ31,"TeSys Vario shaft extension, for TeSys Vario switch bodiesV3 to V6. It allows the operation of a switch body located on the back of enclosure with a door-mounted handle. Possible distance between back of enclosure and door 400-420mm for V3-V4 and 430-450mm for V5-V6.  Green Premium compliant (RoHS/REACh).                    ",200,17.76,https://download.schneider-electric.com/files?p_Doc_Ref=PIO00008220&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/VZ31,Schneider,Relays
VZ4,Schneider TeSys VARIO - additional pole - 80 A - for V4 VZ4,"TeSys Vario add-on module, main pole 80A 690V, for Vario switch-disconnectors. To be used with V4 switch bodies.  A maximum of 3 additional VZ4 modules can be attached to the switch body. Multi standards certified (IEC, UL, CSA, CCC, EAC), Green Premium compliant (RoHS/REACh).                    ",200,23.31,https://download.schneider-electric.com/files?p_Doc_Ref=ODAPG114006_SE&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/VZ4,Schneider,Relays
VZ7,Schneider TeSys VARIO - auxiliary contact block - 1 NC early-break+1 NO late-make VZ7,"TeSys Vario add-on module, auxiliary contact block, for TeSys Vario V02 to V6 switch bodies. It provides 1NO+1NC contacts (late make NO, early break NC) rated for AC operation until 12A/690V and DC operation until 8A/250V. To be mounted on one side of the switch body. A maximum of 2 additional auxiliary contact block modules VZ7 or VZ20 can be attached to the switch body, one in each side. Multi standards certified (IEC, UL, CSA, CCC, EAC), Green Premium compliant (RoHS/REACh).                    ",200,17.76,https://download.schneider-electric.com/files?p_Doc_Ref=ODAVZ20-bis&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/VZ7,Schneider,Relays
XACA02,"Schneider Harmony XAC, Empty pendant control station, plastic, yellow, 2 cut-outs XACA02","This Harmony XAC, empty pendant control station has 2 cut-out for 2 push buttons / 2 functions for controlling of operation in machines. This 2 cut-out yellow empty pendant control station is ideal for general purposes use as it enables machine builder to add any required control units for custom factory-assembled stations. It is designed for simple and mass production machines, textiles, packaging, handling small lifting systems, control of garage doors, rolling shutters, smoke extraction vents. It is impact resistant, dust resistant, water resistant and vibration resistant thanks to its IP65, making it ideal for operation in harsh environments. It can be retrofitted with all 22mm push buttons, pilot lights, selector switches and joysticks. Its wide range of operating temperatures from -25°C to 70°C allows versatility in usage of product.                   ",200,79.58,https://download.schneider-electric.com/files?p_Doc_Ref=XAC_661_CPODA2016043&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XACA02,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XACA04,"Schneider Harmony XAC, Empty pendant control station, plastic, yellow, 4 cut-outs XACA04","This Harmony XAC, empty pendant control station has 4 cut-out for 4 push buttons / 4 functions for controlling of operation in machines. This 4 cut-out yellow empty pendant control station is ideal for general purposes use as it enables machine builder to add any required control units for custom factory-assembled stations. It is designed for simple and mass production machines, textiles, packaging, handling small lifting systems, control of garage doors, rolling shutters, smoke extraction vents. It is impact resistant, dust resistant, water resistant and vibration resistant thanks to its IP65, making it ideal for operation in harsh environments. It can be retrofitted with all 22mm push buttons, pilot lights, selector switches and joysticks. Its wide range of operating temperatures from -25°C to 70°C allows versatility in usage of product.                   ",200,92.44,https://download.schneider-electric.com/files?p_Doc_Ref=XAC_661_CPODA2016048&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XACA04,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XACA05,"Schneider Harmony XAC, Empty pendant control station, plastic, yellow, 5 cut-outs XACA05","This Harmony XAC, empty pendant control station has 5 cut-out for 5 push buttons / 5 functions for controlling of operation in machines. This 5 cut-out yellow empty pendant control station is ideal for general purposes use as it enables machine builder to add any required control units for custom factory-assembled stations. It is designed for simple and mass production machines, textiles, packaging, handling small lifting systems, control of garage doors, rolling shutters, smoke extraction vents. It is impact resistant, dust resistant, water resistant and vibration resistant thanks to its IP65, making it ideal for operation in harsh environments. It can be retrofitted with all 22mm push buttons, pilot lights, selector switches and joysticks. Its wide range of operating temperatures from -25°C to 70°C allows versatility in usage of product.                   ",200,99.48,0,https://www.se.com/uk/en/product/download-pdf/XACA05,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XACA06,"Schneider Harmony XAC, Empty pendant control station, plastic, yellow, 6 cut-outs XACA06","This Harmony XAC, empty pendant control station has 6 cut-out for 6 push buttons / 6 functions for controlling of operation in machines. This 6 cut-out yellow empty pendant control station is ideal for general purposes use as it enables machine builder to add any required control units for custom factory-assembled stations. It is designed for simple and mass production machines, textiles, packaging, handling small lifting systems, control of garage doors, rolling shutters, smoke extraction vents. It is impact resistant, dust resistant, water resistant and vibration resistant thanks to its IP65, making it ideal for operation in harsh environments. It can be retrofitted with all 22mm push buttons, pilot lights, selector switches and joysticks. Its wide range of operating temperatures from -25°C to 70°C allows versatility in usage of product.                   ",200,104.15,https://download.schneider-electric.com/files?p_Doc_Ref=XAC_661_CPODA2016049&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XACA06,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XACA08,"Schneider Harmony XAC, Empty pendant control station, plastic, yellow, 8 cut-outs XACA08","This Harmony XAC, empty pendant control station has 8 cut-out for 8 push buttons / 8 functions for controlling of operation in machines. This 8 cut-out yellow empty pendant control station is ideal for general purposes use as it enables machine builder to add any required control units for custom factory-assembled stations. It is designed for simple and mass production machines, textiles, packaging, handling small lifting systems, control of garage doors, rolling shutters, smoke extraction vents. It is impact resistant, dust resistant, water resistant and vibration resistant thanks to its IP65, making it ideal for operation in harsh environments. It can be retrofitted with all 22mm push buttons, pilot lights, selector switches and joysticks. Its wide range of operating temperatures from -25°C to 70°C allows versatility in usage of product.                   ",200,122.88,https://download.schneider-electric.com/files?p_Doc_Ref=XAC_661_CPODA2016051&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XACA08,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XACA12,"Schneider Harmony XAC, Empty pendant control station, plastic, yellow, 12 cut-outs XACA12","This Harmony XAC, empty pendant control station has 12 cut-out for 12 push buttons / 12 functions for controlling of operation in machines. This 12 cut-out yellow empty pendant control station is ideal for general purposes use as it enables machine builder to add any required control units for custom factory-assembled stations. It is designed for simple and mass production machines, textiles, packaging, handling small lifting systems, control of garage doors, rolling shutters, smoke extraction vents. It is impact resistant, dust resistant, water resistant and vibration resistant thanks to its IP65, making it ideal for operation in harsh environments. It can be retrofitted with all 22mm push buttons, pilot lights, selector switches and joysticks. Its wide range of operating temperatures from -25°C to 70°C allows versatility in usage of product.                   ",200,153.3,https://download.schneider-electric.com/files?p_Doc_Ref=XAC_661_CPODA2016052&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XACA12,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XACS101,Schneider spring return contact block - 1 NO - base mounting XACS101,This Harmony XACS101 is a spring return contact block - 1NO - base mounting. It is part of the range Harmony XAC pendant control stations for diameter 22mm plastic signaling units.                       ,200,19.38,https://download.schneider-electric.com/files?p_Doc_Ref=XAC_661_CPODA2016060&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XACS101,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XACS102,"Schneider Harmony XAC, Single contact block, spring return, screw clamp terminal, 1 NC XACS102",This Harmony XACS102 is a spring return contact block - 1 NC - base mounting. It is part of the range Harmony XAC pendant control stations for diameter 22mm plastic signaling units.                       ,200,20.57,https://download.schneider-electric.com/files?p_Doc_Ref=XAC_661_CPODA2016060&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XACS102,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XACS105,"Schneider Harmony XAC, Single contact block, spring return, screw clamp terminal, 1 NO + 1 NC XACS105",This Harmony XACS105 is a spring return contact block - 1 NC + 1 NO - base mounting. It is part of the range Harmony XAC pendant control stations for diameter 22mm plastic signaling units.                       ,200,25.19,https://download.schneider-electric.com/files?p_Doc_Ref=XAC_661_CPODA2016060&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XACS105,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XACV06,Schneider pilot light body for front mounting XACV06,This Harmony XACV06 is a pilot light body for front mounting. It is part of the range Harmony XAC pendant control stations for diameter 22mm plastic signaling units.                       ,200,44.47,https://download.schneider-electric.com/files?p_Doc_Ref=XAC_661_CPODA2016146&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XACV06,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XALD01,"Schneider Harmony XALD, XALK, Empty enclosure, plastic, dark grey lid, for push button Ø22, 1 cut-out XALD01","This Harmony XALD empty control station has 1 cut-out for 1 push button / 1 function for controlling of operation in machines. This 1 cut-out dark grey empty control station enables machine builders to customize their machines by easily adding any control and signalling functionality units on the enclosure according to the operation required. It is designed for simple and mass production machines, textiles, packaging, handling small lifting systems, control of garage doors, rolling shutters, smoke extraction vents. It is compatible with Harmony XB5 range push buttons, switches and pilot lights. It is impact resistant, dust resistant, water resistant, corrosion resistant, and vibration resistant thanks to its IP69 / IP67 / IP66 / IP69K, making it ideal for operation in harsh environments. It can be retrofitted with all XB5 series push buttons, pilot lights, selector switches and joysticks. Its wide range of operating temperatures from -40°C to 70°C allows versatility in usage of product.                  ",200,14.54,https://download.schneider-electric.com/files?p_Doc_Ref=XALD-K_660_CPFJR17001&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XALD01,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XALD02,"Schneider Harmony XALD, XALK, Empty enclosure, plastic, dark grey lid, for push button Ø22, 2 cut-outs XALD02","This Harmony XALD empty control station has 2 cut-out for 2 push buttons / 2 functions for controlling of operation in machines. This 2 cut-out dark grey empty control station enables machine builders to customize their machines by easily adding any control and signalling functionality units on the enclosure according to the operation required. It is designed for simple and mass production machines, textiles, packaging, handling small lifting systems, control of garage doors, rolling shutters, smoke extraction vents. It is compatible with Harmony XB5 range push buttons, switches and pilot lights. It is impact resistant, dust resistant, water resistant, corrosion resistant, and vibration resistant thanks to its IP69 / IP67 / IP66 / IP69K, making it ideal for operation in harsh environments. It can be retrofitted with all XB5 series push buttons, pilot lights, selector switches and joysticks. Its wide range of operating temperatures from -40°C to 70°C allows versatility in usage of product.                  ",200,17.9,https://download.schneider-electric.com/files?p_Doc_Ref=XALD-K_660_CPFJR17002&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XALD02,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XALD03,"Schneider Harmony XALD, XALK, Empty control station, plastic, dark grey lid, light grey base, 3 cut-out XALD03","This Harmony XALD empty control station has 3 cut-out for 3 push buttons / 3 functions for controlling of operation in machines. This 3 cut-out dark grey empty control station enables machine builders to customize their machines by easily adding any control and signalling functionality units on the enclosure according to the operation required. It is designed for simple and mass production machines, textiles, packaging, handling small lifting systems, control of garage doors, rolling shutters, smoke extraction vents. It is compatible with Harmony XB5 range push buttons, switches and pilot lights. It is impact resistant, dust resistant, water resistant, corrosion resistant, and vibration resistant thanks to its IP69 / IP67 / IP66 / IP69K, making it ideal for operation in harsh environments. It can be retrofitted with all XB5 series push buttons, pilot lights, selector switches and joysticks. Its wide range of operating temperatures from -40°C to 70°C allows versatility in usage of product.                  ",200,24.16,https://download.schneider-electric.com/files?p_Doc_Ref=XALD-K_660_CPFJR17003&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XALD03,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XALD04,"Schneider Harmony XALD, XALK, Empty control station, plastic, dark grey lid, light grey base, 4 cut-out XALD04","This Harmony XALD empty control station has 4 cut-out for 4 push buttons / 4 functions for controlling of operation in machines. This 4 cut-out dark grey empty control station enables machine builders to customize their machines by easily adding any control and signalling functionality units on the enclosure according to the operation required. It is designed for simple and mass production machines, textiles, packaging, handling small lifting systems, control of garage doors, rolling shutters, smoke extraction vents. It is compatible with Harmony XB5 range push buttons, switches and pilot lights. It is impact resistant, dust resistant, water resistant, corrosion resistant, and vibration resistant thanks to its IP69 / IP67 / IP66 / IP69K, making it ideal for operation in harsh environments. It can be retrofitted with all XB5 series push buttons, pilot lights, selector switches and joysticks. Its wide range of operating temperatures from -40°C to 70°C allows versatility in usage of product.                  ",200,35.11,https://download.schneider-electric.com/files?p_Doc_Ref=XALD-K_660_CPFJR17004&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XALD04,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XALD05,"Schneider Harmony XALD, XALK, Empty enclosure, plastic, dark grey lid, for push button Ø22, 5 cut-outs XALD05","This Harmony XALD empty control station has 5 cut-out for 5 push buttons / 5 functions for controlling of operation in machines. This 5 cut-out dark grey empty control station enables machine builders to customize their machines by easily adding any control and signalling functionality units on the enclosure according to the operation required. It is designed for simple and mass production machines, textiles, packaging, handling small lifting systems, control of garage doors, rolling shutters, smoke extraction vents. It is compatible with Harmony XB5 range push buttons, switches and pilot lights. It is impact resistant, dust resistant, water resistant, corrosion resistant, and vibration resistant thanks to its IP69 / IP67 / IP66 / IP69K, making it ideal for operation in harsh environments. It can be retrofitted with all XB5 series push buttons, pilot lights, selector switches and joysticks. Its wide range of operating temperatures from -40°C to 70°C allows versatility in usage of product.                  ",200,42.12,https://download.schneider-electric.com/files?p_Doc_Ref=XALD-K_660_CPFJR17005&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XALD05,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XALK178,"Schneider Harmony XALD, XALK, Control station, plastic, yellow lid, 1 red mushroom push button Ø40, turn to release, 1 NC XALK178","This Harmony XALK yellow (RAL1021) control station is ideal for a clearly visible emergency shutdown of any machine. This yellow control station enables machine builders to easily add control and signalling functionality on their machines, with permanent modifications or damage to their machine body. It is designed for simple and mass production machines, textiles, packaging, handling small lifting systems, control of garage doors, rolling shutters, smoke extraction vents. It offers emergency stop and emergency switching off functions. It is impact resistant, dust resistant, water resistant, corrosion resistant, and vibration resistant thanks to its IP69 / IP67 / IP66 / IP69K, making it ideal for operation in harsh environments.                    ",200,42.12,https://download.schneider-electric.com/files?p_Doc_Ref=XALD-K_660_CPODA2016022&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XALK178,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XB4BA11,"Schneider Harmony XB4, Push button, metal, flush, white, Ø22, spring return, unmarked, 1 NO XB4BA11","This Harmony XB4 modular white push button operates with a spring return / impulse mechanism. It has a metal bezel. This push button provides an ergonomic interface for controlling your machines. It is easily installed into standard 22mm diameter panel cut-outs and connected to control circuits with classic screw-clamp connections. Its schematic is clearly distinguishable thanks to clear colors and markings, minimizing errors during initial wiring and later maintenance operations. It is impact resistant, dust resistant, water resistant and vibration resistant thanks to its IP66 / IP67 / IP69 / IP69K, making it ideal for operation in harsh environments.                   ",200,14.69,https://download.schneider-electric.com/files?p_Doc_Ref=PF152000&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XB4BA11,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XB4BA21,"Schneider Harmony XB4, Push button, metal, flush, black, Ø22, spring return, unmarked, 1 NO XB4BA21","This Harmony XB4 modular black push button operates with a spring return / impulse mechanism. It has a metal bezel. This push button provides an ergonomic interface for controlling your machines. It is easily installed into standard 22mm diameter panel cut-outs and connected to control circuits with classic screw-clamp connections. Its schematic is clearly distinguishable thanks to clear colors and markings, minimizing errors during initial wiring and later maintenance operations. It is impact resistant, dust resistant, water resistant and vibration resistant thanks to its IP66 / IP67 / IP69 / IP69K, making it ideal for operation in harsh environments.                   ",200,13.34,https://download.schneider-electric.com/files?p_Doc_Ref=XB4BA21_DA19&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XB4BA21,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XB4BA31,"Schneider Harmony XB4, Push button, metal, flush, green, Ø22, spring return, unmarked, 1 NO XB4BA31","This Harmony XB4 modular green push button operates with a spring return / impulse mechanism. It has a metal bezel. This push button provides an ergonomic interface for controlling your machines. It is easily installed into standard 22mm diameter panel cut-outs and connected to control circuits with classic screw-clamp connections. Its schematic is clearly distinguishable thanks to clear colors and markings, minimizing errors during initial wiring and later maintenance operations. It is impact resistant, dust resistant, water resistant and vibration resistant thanks to its IP66 / IP67 / IP69 / IP69K, making it ideal for operation in harsh environments.                   ",200,13.2,https://download.schneider-electric.com/files?p_Doc_Ref=XB4_632_CPMFS17121&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XB4BA31,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XB4BA61,"Schneider Harmony XB4, Push button, metal, flush, blue, Ø22, spring return, unmarked, 1 NO XB4BA61","This Harmony XB4 modular blue push button operates with a spring return / impulse mechanism. It has a metal bezel. This push button provides an ergonomic interface for controlling your machines. It is easily installed into standard 22mm diameter panel cut-outs and connected to control circuits with classic screw-clamp connections. Its schematic is clearly distinguishable thanks to clear colors and markings, minimizing errors during initial wiring and later maintenance operations. It is impact resistant, dust resistant, water resistant and vibration resistant thanks to its IP66 / IP67 / IP69 / IP69K, making it ideal for operation in harsh environments.                   ",200,13.01,https://download.schneider-electric.com/files?p_Doc_Ref=XB4_632_CPMFS17123&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XB4BA61,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XB4BD33,"Schneider Harmony XB4, Selector switch, metal, black, Ø22, 3 positions, stay put, 2 NO XB4BD33","This Harmony XB4 modular black selector switch has 3 positions, operates with a stay-put mechanism. It has a metal bezel. This selector switch provides a versatile interface for controlling your machines. It is easily installed into standard 22mm diameter cut-outs and connected to your control circuits with simple screw-clamp connections. It provides an effective manner to set your machine in various operating modes. It is impact resistant, dust resistant, water resistant and vibration resistant thanks to its IP66 / IP67 / IP69 / IP69K, making it ideal for operation in harsh environments.                   ",200,24.31,https://download.schneider-electric.com/files?p_Doc_Ref=XB4BD33_DA19&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XB4BD33,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XB4BD53,"Schneider Harmony XB4, Selector switch, metal, black, Ø22, 3 positions, spring spring return, 2 NO XB4BD53","This Harmony XB4 modular black selector switch has 3 positions, operates with a spring-return-to-center mechanism. It has a metal bezel. This selector switch provides a versatile interface for controlling your machines. It is easily installed into standard 22mm diameter cut-outs and connected to your control circuits with simple screw-clamp connections. It provides an effective manner to set your machine in various operating modes. It is impact resistant, dust resistant, water resistant and vibration resistant thanks to its IP66 / IP67 / IP69 / IP69K, making it ideal for operation in harsh environments.                   ",200,23.21,https://download.schneider-electric.com/files?p_Doc_Ref=XB4BD53_DA19&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XB4BD53,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
XB4BG21,"Schneider Harmony XB4, Key switch selector, metal, black, Ø22, key n°455, 2 positions, stay put, 1 NO XB4BG21","This Harmony XB4 modular black key selector switch (key no.455) has 2 positions, operates with a stay-put mechanism with key withdrawal on the left position. It has a metal bezel. This key selector switch provides a versatile interface for controlling your machines. It is easily installed into standard 22mm diameter cut-outs and connected to your control circuits with simple screw-clamp connections. It provides a secure manner for authorized staff to switch between process or machine operating modes. It is impact resistant, dust resistant, water resistant and vibration resistant thanks to its IP66 / IP67 / IP69 / IP69K, making it ideal for operation in harsh environments.                   ",200,39.79,https://download.schneider-electric.com/files?p_Doc_Ref=XB4_CP21015&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/XB4BG21,Schneider,"Push Buttons, Switches, Pilot Lights and Joysticks"
